,close_CEX_x,open_CEX_x,ETH_USDT,open,high,low,close,volume,rolling_volatility,rolling_avg_price_diff,price_change,jump_intensity,bid_price,ask_price,eth_inventory,bubble_inventory,cashflow,pnl_eth,pnl_usd,price,price_difference,spread_multiplier,discrepancy_spread_component
2024-12-23 07:05:00,1.3656519325896152e-06,1.3649129547803973e-06,3279.33,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.6709006249414188e-08,0.0,0.0,1.3189622263513406e-06,1.3799087225287457e-06,1.4001230573557555,983832.6532180517,1.2305735575611846e-06,1.3277417405206637,4354.103321941629,1.3494354744400432e-06,-1.6216458149571974e-08,0.0101,0.0001
2024-12-23 07:06:00,1.3628184400661313e-06,1.3655375660116603e-06,3277.83,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.002478125,0.0,-1.5979490569196153e-08,0.0,0.0,1.3196917420315587e-06,1.3791792068485278e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4352.111709330847,1.3494354744400432e-06,-1.3382965626088096e-08,0.0101,0.0001
2024-12-23 07:07:00,1.360149297281525e-06,1.3626607808813455e-06,3284.75,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.52367137828583e-08,0.0,0.0,1.3204345188178964e-06,1.3784364300621898e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4361.2996821752495,1.3494354744400432e-06,-1.0713822841481826e-08,0.0101,0.0001
2024-12-23 07:08:00,1.3585950257695973e-06,1.3599445565741796e-06,3289.84,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.4261840493367889e-08,0.0,0.0,1.321409392107387e-06,1.3774615567726995e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4368.0578876345,1.3494354744400432e-06,-9.15955132955402e-09,0.0101,0.0001
2024-12-23 07:09:00,1.3609206585688442e-06,1.3585471590426113e-06,3293.96,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.4025719469441233e-08,0.0,0.0,1.3216455131313136e-06,1.3772254357487729e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4373.528183605445,1.3494354744400432e-06,-1.1485184128800947e-08,0.0101,0.0001
2024-12-23 07:10:00,1.3584053607846947e-06,1.3608874031302234e-06,3290.5,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.3312498946744673e-08,0.0,0.0,1.3223587336540102e-06,1.3765122152260765e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4368.934197183244,1.3494354744400432e-06,-8.969886344651423e-09,0.0101,0.0001
2024-12-23 07:11:00,1.3528128719631194e-06,1.3574125101661794e-06,3295.24,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.1931828450596339e-08,0.0,0.0,1.3237394041501585e-06,1.3751315447299281e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4375.227693033311,1.3494354744400432e-06,-3.3773975230761987e-09,0.0101,0.0001
2024-12-23 07:12:00,1.350625524287723e-06,1.3519065658854308e-06,3310.14,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.0446039837989251e-08,0.0,0.0,1.3252251927627656e-06,1.3736457561173209e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4395.011044967069,1.3494354744400432e-06,-1.1900498476797547e-09,0.0101,0.0001
2024-12-23 07:13:00,1.3517962037358622e-06,1.3498669145295536e-06,3313.66,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-9.233352542707731e-09,0.0,0.0,1.326437880058047e-06,1.3724330688220394e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4399.684695893701,1.3494354744400432e-06,-2.3607292958189777e-09,0.0101,0.0001
2024-12-23 07:14:00,1.3496114891859212e-06,1.3513268725658906e-06,3312.3,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-7.70320598326012e-09,0.0,0.0,1.3279680266174947e-06,1.370902922262592e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4397.878967126594,1.3494354744400432e-06,-1.7601474587798195e-10,0.0101,0.0001
2024-12-23 07:15:00,1.3474500501229744e-06,1.3497902169618106e-06,3315.33,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-5.883017736596044e-09,0.0,0.0,1.3297882148641587e-06,1.3690827340159276e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4401.902024600371,1.3494354744400432e-06,1.985424317068788e-09,0.0101,0.0001
2024-12-23 07:16:00,1.3466919397057496e-06,1.3477137643849477e-06,3321.18,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-4.27036770055787e-09,0.0,0.0,1.331400864900197e-06,1.3674700839798895e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4409.669313782417,1.3494354744400432e-06,2.7435347342936478e-09,0.0101,0.0001
2024-12-23 07:17:00,1.3444752161192848e-06,1.3457488416872255e-06,3323.8,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-2.7029595843338413e-09,0.0,0.0,1.332968273016421e-06,1.3659026758636655e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4413.1479971425815,1.3494354744400432e-06,4.9602583207584555e-09,0.0101,0.0001
2024-12-23 07:18:00,1.3438414771447871e-06,1.3434005784461243e-06,3329.61,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,-1.2276047218528262e-09,0.0,0.0,1.334443627878902e-06,1.3644273210011845e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4420.862176655007,1.3494354744400432e-06,5.59399729525613e-09,0.0101,0.0001
2024-12-23 07:19:00,1.3460803979297549e-06,1.3440109538694363e-06,3330.33,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,2.564213420561044e-10,0.0,0.0,1.3354148112586987e-06,1.3634561376213878e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4421.818150708181,1.3494354744400432e-06,3.355076510288359e-09,0.0101,0.0001
2024-12-23 07:20:00,1.3460930799440257e-06,1.345481672211427e-06,3324.46,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,1.4876494261229963e-09,0.0,0.0,1.3341835831746316e-06,1.3646873657054548e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4414.024306691325,1.3494354744400432e-06,3.3423944960174954e-09,0.0101,0.0001
2024-12-23 07:21:00,1.3449977918843487e-06,1.3477510890081673e-06,3321.83,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,2.269157434000066e-09,0.0,0.0,1.3334020751667548e-06,1.3654688737133317e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4410.532345913755,1.3494354744400432e-06,4.437682555694497e-09,0.0101,0.0001
2024-12-23 07:22:00,1.341889790672383e-06,1.3439148353298809e-06,3329.08,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,3.14273079553406e-09,0.0,0.0,1.3325285018052208e-06,1.3663424470748657e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4420.1584735325305,1.3494354744400432e-06,7.545683767660185e-09,0.0101,0.0001
2024-12-23 07:23:00,1.3419317701447165e-06,1.3412378951406726e-06,3336.47,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,4.129174154648632e-09,0.0,0.0,1.3315420584461062e-06,1.3673288904339803e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4429.970484994978,1.3494354744400432e-06,7.503704295326743e-09,0.0101,0.0001
2024-12-23 07:24:00,1.343302838728648e-06,1.3424650140483552e-06,3334.91,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,4.760039200375947e-09,0.0,0.0,1.330911193400379e-06,1.3679597554797075e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4427.8992078797655,1.3494354744400432e-06,6.132635711395171e-09,0.0101,0.0001
2024-12-23 07:25:00,1.3402666762464152e-06,1.3427347761408898e-06,3334.24,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,5.4783765880318765e-09,0.0,0.0,1.3301928560127228e-06,1.3686780928673637e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4427.009620913617,1.3494354744400432e-06,9.168798193628082e-09,0.0101,0.0001
2024-12-23 07:26:00,1.3393084178690128e-06,1.340066090371399e-06,3340.88,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,6.216728771705557e-09,0.0,0.0,1.3294545038290491e-06,1.3694164450510371e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4435.825826070674,1.3494354744400432e-06,1.0127056571030451e-08,0.0101,0.0001
2024-12-23 07:27:00,1.3392897189554796e-06,1.3394232523637322e-06,3343.23,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,6.735278488086071e-09,0.0,0.0,1.3289359541126688e-06,1.3699349947674177e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4438.946019160898,1.3494354744400432e-06,1.0145755484563596e-08,0.0101,0.0001
2024-12-23 07:28:00,1.3375358508604207e-06,1.3385435975937909e-06,3344.68,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,7.365841116522716e-09,0.0,0.0,1.328305391484232e-06,1.3705655573958544e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4440.871244684653,1.3494354744400432e-06,1.1899623579622584e-08,0.0101,0.0001
2024-12-23 07:29:00,1.3372402133849472e-06,1.3371372238569658e-06,3347.45,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,8.249859571003484e-09,0.0,0.0,1.3274213730297513e-06,1.3714495758503352e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4444.549089305895,1.3494354744400432e-06,1.219526105509603e-08,0.0101,0.0001
2024-12-23 07:30:00,1.3464247368909013e-06,1.3368297184772805e-06,3348.22,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,8.216693876315928e-09,0.0,0.0,1.327454538724439e-06,1.3714164101556475e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4445.571450446096,1.3494354744400432e-06,3.0107375491419403e-09,0.0101,0.0001
2024-12-23 07:31:00,1.345985235457644e-06,1.3441961282607071e-06,3344.75,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,8.117949518986393e-09,0.0,0.0,1.3275532830817684e-06,1.3713176657983183e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4440.964186606489,1.3494354744400432e-06,3.4502389823991462e-09,0.0101,0.0001
2024-12-23 07:32:00,1.3513715703260828e-06,1.3499850433742148e-06,3343.0,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,7.1697715536164186e-09,0.0,0.0,1.3285014610471384e-06,1.3703694878329483e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4438.640638560578,1.3494354744400432e-06,-1.9360958860395544e-09,0.0101,0.0001
2024-12-23 07:33:00,1.3525607065999813e-06,1.3449615533004943e-06,3343.59,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,6.106877908089934e-09,0.0,0.0,1.3295643546926648e-06,1.3693065941874217e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4439.424006187485,1.3494354744400432e-06,-3.125232159938102e-09,0.0101,0.0001
2024-12-23 07:34:00,1.3533330540076255e-06,1.3523338230058311e-06,3342.37,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,5.103856380192192e-09,0.0,0.0,1.3305673762205626e-06,1.3683035726595237e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4437.80416126405,1.3494354744400432e-06,-3.897579567582254e-09,0.0101,0.0001
2024-12-23 07:35:00,1.3522245889476581e-06,1.3461463642376378e-06,3341.39,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,3.908065110067895e-09,0.0,0.0,1.3317631674906868e-06,1.3671077813893996e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4436.50297435834,1.3494354744400432e-06,-2.7891145076148836e-09,0.0101,0.0001
2024-12-23 07:36:00,1.347743623087226e-06,1.3502104651789403e-06,3340.22,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,3.0645445882465783e-09,0.0,0.0,1.3326066880125082e-06,1.366264260867578e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4434.9495165219305,1.3494354744400432e-06,1.6918513528172822e-09,0.0101,0.0001
2024-12-23 07:37:00,1.3450031845895768e-06,1.347884977285531e-06,3337.08,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,2.4931980248368624e-09,0.0,0.0,1.333178034575918e-06,1.3656929143041685e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4430.780407456696,1.3494354744400432e-06,4.432289850466434e-09,0.0101,0.0001
2024-12-23 07:38:00,1.34526063303216e-06,1.3444725082572371e-06,3345.55,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,1.720719807662925e-09,0.0,0.0,1.3339505127930919e-06,1.3649204360869946e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4442.026379998906,1.3494354744400432e-06,4.174841407883212e-09,0.0101,0.0001
2024-12-23 07:39:00,1.3448946030796832e-06,1.3458064670486764e-06,3343.72,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,9.552808381893273e-10,0.0,0.0,1.3347159517625654e-06,1.364154997117521e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4439.596612613753,1.3494354744400432e-06,4.540871360360052e-09,0.0101,0.0001
2024-12-23 07:40:00,1.3436204899138889e-06,1.3444267725386557e-06,3344.92,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,1.2357055358905697e-09,0.0,0.0,1.3344355270648642e-06,1.364435421815222e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4441.189902702378,1.3494354744400432e-06,5.814984526154365e-09,0.0101,0.0001
2024-12-23 07:41:00,1.3437569054174305e-06,1.3424221523541654e-06,3349.17,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,1.458538539911924e-09,0.0,0.0,1.3342126940608428e-06,1.3646582548192435e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4446.832805099591,1.3494354744400432e-06,5.678569022612688e-09,0.0101,0.0001
2024-12-23 07:42:00,1.3444966208238556e-06,1.3430619421960482e-06,3346.83,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,2.146033490134642e-09,0.0,0.0,1.3335251991106202e-06,1.3653457497694662e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4443.7258894267725,1.3494354744400432e-06,4.9388536161876285e-09,0.0101,0.0001
2024-12-23 07:43:00,1.3445207342553873e-06,1.3438264981304193e-06,3345.67,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,2.950030724594051e-09,0.0,0.0,1.3327212018761608e-06,1.3661497470039259e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4442.185709007768,1.3494354744400432e-06,4.914740184655986e-09,0.0101,0.0001
2024-12-23 07:44:00,1.3435029666409739e-06,1.3445207342553873e-06,3345.43,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,3.933039461259214e-09,0.0,0.0,1.3317381931394956e-06,1.367132755740591e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4441.867050990043,1.3494354744400432e-06,5.932507799069378e-09,0.0101,0.0001
2024-12-23 07:45:00,1.3435448316237837e-06,1.3436371403052308e-06,3347.63,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,4.801015193646658e-09,0.0,0.0,1.3308702174071083e-06,1.3680007314729784e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4444.788082819189,1.3494354744400432e-06,5.89064281625956e-09,0.0101,0.0001
2024-12-23 07:46:00,1.3439382350129076e-06,1.3441141242499096e-06,3347.93,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,5.181554001078497e-09,0.0,0.0,1.3304896785996763e-06,1.3683812702804102e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4445.186405341345,1.3494354744400432e-06,5.497239427135666e-09,0.0101,0.0001
2024-12-23 07:47:00,1.3441181390236325e-06,1.3437535475930142e-06,3347.34,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,5.270058557672932e-09,0.0,0.0,1.3304011740430818e-06,1.3684697748370047e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4444.403037714438,1.3494354744400432e-06,5.317335416410785e-09,0.0101,0.0001
2024-12-23 07:48:00,1.343613058556796e-06,1.3440932526339386e-06,3345.75,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,1.3494354744400432e-06,0.0,0.0,5.434816005209343e-09,0.0,0.0,1.3302364165955454e-06,1.3686345322845408e-06,1.4001230606998252,983832.6507399266,1.2306069982590355e-06,1.3277417405206635,4442.29192834701,1.3494354744400432e-06,5.822415883247319e-09,0.0101,0.0001
