block_number,timestamp,tx_hash,log_index,pool_contract_address,amount0,amount1,sqrt_price_x96,liquidity,tick
21459049,2024-12-22 15:51:59,0x1dd0d309d976a8ef2bfc6e6f71a28ec4661d188cd868fc27e566020b4f6ae625,324,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.06277834130355E+017,2.24738528819322E+023,6.75711785240008E+031,2.00067587322784E+023,134978
21459072,2024-12-22 15:56:35,0x024c53ea8478bcf10381ac656318bf2700521365fbc9e0c0750899dc051a8e06,135,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.91073344300671E+017,4.35377184473037E+023,6.77418668070962E+031,2.00067587322784E+023,135029
21459129,2024-12-22 16:07:59,0xad9286f48eec910c638e093d61a82899624007b0dcba357ea32d75a2065734db,280,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.03719029794928E+016,1.50449022666667E+022,6.7747765114653E+031,2.00067587322784E+023,135031
21459159,2024-12-22 16:13:59,0xca97c93682c2ab9c9dad8ce7f3d6b861d5896d52f84e793c07ebe95ca73b4c70,289,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.39317590308157E+016,1.02902849039034E+022,6.77517993891292E+031,2.00067587322784E+023,135032
21459170,2024-12-22 16:16:11,0x054ed1291b7950cf5a160e27a9284ed2b27c20ad6844f89c32728072b4e3af97,127,0x21edad4d801974a824404e4ed4b3bd95ab876b34,140000000000000,-1.01355068936414E+020,6.77517592518137E+031,2.00067587322784E+023,135032
21459190,2024-12-22 16:20:23,0xc6e756888bf6ce3aff854e9ab436214297e8a2d52a766388d7849c4e16970cd1,407,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.46265894114539E+016,1.0804807E+022,6.77559952430915E+031,2.00067587322784E+023,135033
21459329,2024-12-22 16:48:23,0xbcb6e56426987514ab7ff54c2954cefb78540a037007aa0f7a43bb593d217763,154,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.18284433306805E+016,5.308E+022,6.77768050934691E+031,2.00067587322784E+023,135039
21459343,2024-12-22 16:51:11,0xc0821c7aa34d1158afdd9869e490f1bfc2b186927a1a78fcd51a78e57c8a95bd,268,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.6537114066528E+017,1.96387836510605E+023,6.78537983393954E+031,2.00067587322784E+023,135062
21459406,2024-12-22 17:03:59,0xcf48294d545fc43c3b52f62a86daa57325130c64d4efcd905811a1b7135d6bf1,650,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2024573415038393,1.5E+021,6.78543864097715E+031,2.00067587322784E+023,135062
21459425,2024-12-22 17:07:47,0x306d9f9fe784a456003991635d88c6ccf33285da06f041166898eeedc5cfaced,25,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.06503392370175E+016,7.89123060746E+021,6.7857480142406E+031,2.00067587322784E+023,135063
21459446,2024-12-22 17:11:59,0xf512340feafa04a22424fa56280ba016c6d80a3194b027712cc995ea59015d7c,482,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.9099999783441E+016,-2.1130555340825E+022,6.78491122948453E+031,2.00067587322784E+023,135060
21459492,2024-12-22 17:21:11,0x4ac659d3fbd442b1016d1374cdb54108e2be926039853fb3e37655604c085a34,353,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8693507017884584,-6.31165681654831E+021,6.78466128346444E+031,2.00067587322784E+023,135060
21459509,2024-12-22 17:24:35,0x24006b0c2c4590eefb7f82553852fc9caf48172d73070f3e99435794a554b4cb,83,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.38167598593743E+017,-1.0025E+023,6.78069131341665E+031,2.00067587322784E+023,135048
21459629,2024-12-22 17:48:35,0xb4210c598e69ea045b032d9890af688faeb83fc0f469a0274c04fb68d1816fa9,389,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.50042500417978E+018,1.11728603795373E+024,6.82449416812426E+031,2.00067587322784E+023,135177
21459631,2024-12-22 17:48:59,0x59eb33b9b938445d4b99310ad265d754303c17f3e994f9f21fcb844cbe291db8,73,0x21edad4d801974a824404e4ed4b3bd95ab876b34,9.5E+017,-6.95001203924067E+023,6.79697163482991E+031,2.00067587322784E+023,135096
21459709,2024-12-22 18:04:47,0x16dae5f478e0f1258cdeac874beb2283c23ed1379063e6db6c4b5dca557b44a0,112,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.47521622186193E+016,1.0967804630137E+022,6.79740162422954E+031,2.00067587322784E+023,135097
21459795,2024-12-22 18:22:11,0xce31d8ba9359a23cba9722d0e488ecfb9fbfe486545a4b1c8e2e2e3d54239596,442,0x21edad4d801974a824404e4ed4b3bd95ab876b34,27513924338551,-2.005E+019,6.79740083023553E+031,2.00067587322784E+023,135097
21459820,2024-12-22 18:27:11,0x8d8172e6cfc1c7a0157cafd00fa98957d8b94a2b4588dddb6b82f316873c40e2,121,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1361947288649909,-9.92475E+020,6.79736152753206E+031,2.00067587322784E+023,135097
21459830,2024-12-22 18:29:11,0x88fdab1b273bb40579b6e5da7281704f44b9c51a20cfee54001c9d21badc97ed,42,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5749250000000000,-4.18945335272015E+021,6.79719562225199E+031,2.00067587322784E+023,135097
21459933,2024-12-22 18:49:47,0x92c6a457818aa3005133e96cffea31804b98b4257bdc6fa2f55de69b2c3ec1e6,374,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7652844158834882,-5.57627682292048E+021,6.79697479779348E+031,2.00067587322784E+023,135096
21459945,2024-12-22 18:52:11,0xf617facaca882d63a460d70359c3a42707cbfc1484c1b8dcff23df76cac4f613,275,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5095472592578727,3.7881827E+021,6.79712331232851E+031,2.00067587322784E+023,135096
21459979,2024-12-22 18:58:59,0xe44d135063d101fb4c2a66bf61fc354dadcc895114e1c63b84f587ab084e37d5,4,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6720220657861369,4.99634E+021,6.79731919229805E+031,2.00067587322784E+023,135097
21460131,2024-12-22 19:29:23,0x12ded6f08a7a788ca588eb97df43b99608ff0e91d11025b8f1118c15c0f3b806,396,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.077E+017,-4.41694092704829E+023,6.77982779760155E+031,2.00067587322784E+023,135045
21460172,2024-12-22 19:37:59,0x5e342d41b3652e703ae15bd2c977d5cd554883533e609d9ec6b3d59f5a99b867,230,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3874511303707519,2.86594E+021,6.7799401558958E+031,2.00067587322784E+023,135046
21460251,2024-12-22 19:53:59,0x568ad47dfa3ced2e2f7b5e7cbbf14a5ccc93d41326ecc0eeb91ce179c7e0635e,347,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7.5E+017,-5.42015771661971E+023,6.75847595261472E+031,2.00067587322784E+023,134982
21460439,2024-12-22 20:31:35,0x5cda9d23c97a840130f82a7b1da9659c2eae7df4fe6e8a5818fa093a28a9f0ed,260,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.4485240622132E+016,1.06476979093551E+022,6.75889339232903E+031,2.00067587322784E+023,134984
21460539,2024-12-22 20:51:47,0xfae971fe5251684134a0f1f85d246aaf64a40a0d30bad7a30ee9b54ba897cb17,240,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1982500000000000,-1.4283570455598E+021,6.75883682839199E+031,2.00067587322784E+023,134983
21460707,2024-12-22 21:25:35,0x107299dbee3ae224e7cb0abcbe955681805562dc2bfb749298299d0cdb8e1e62,97,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3941023729695369,2.89711616666667E+021,6.75895040893825E+031,2.00067587322784E+023,134984
21460758,2024-12-22 21:36:11,0x381910cb7334563ededc6664219683ff500d1270060bdf6571a51f22d9a49472,270,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.41360620505684E+016,1.039247E+022,6.75935784252106E+031,2.00067587322784E+023,134985
21461011,2024-12-22 22:27:11,0x7f5c23998410faa0928ca81b4362ba67d9d3958ff38507a3960ec9261d48cd7e,250,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.15669135684572E+016,6.7348E+022,6.76199820010062E+031,2.00067587322784E+023,134993
21461061,2024-12-22 22:37:23,0x017fa23cb5232df4d5f3712b29c40f8de8abda92af6f4fe75cf3991ca5efbf0e,83,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2000000000000000,-1.44228954749834E+021,6.76194108442676E+031,2.00067587322784E+023,134993
21461133,2024-12-22 22:51:47,0xecf841d839e12949c36fa8f1339b0dd6922612c07f1e4b1901c6edb902d95195,276,0x21edad4d801974a824404e4ed4b3bd95ab876b34,9000006036637104,-6.49000581382468E+021,6.76168407566177E+031,2.00067587322784E+023,134992
21461404,2024-12-22 23:46:23,0xb1891bf1659e147ab8eead641ba42f4837743098a78b2400212badc01985abb9,32,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.42219275943213E+016,1.04640595027005E+022,6.76209431588896E+031,2.00067587322784E+023,134993
21461510,2024-12-23 00:07:47,0x74dd9447937bc19eaf381482dcca8d9a7d8d4de2e287c4002acba08a5d5edc05,141,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6E+016,-4.32593199395038E+022,6.76038121659272E+031,2.00067587322784E+023,134988
21461545,2024-12-23 00:14:59,0x8083add5f0ab439cd781c28daae4221486a1aa5f3326efb52a7e8af0f3a5f256,461,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.64842459584012E+017,1.21317243287671E+023,6.76513742171902E+031,2.00067587322784E+023,135002
21461593,2024-12-23 00:24:47,0x6626c26828e235305932fc69c8bd352efbc252528066dfa81d75a6077665b02b,148,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.14003169271951E+016,8.39647385901202E+021,6.7654666028884E+031,2.00067587322784E+023,135003
21462003,2024-12-23 01:47:11,0x593f16da951798d2203e49ff75a115428a369a0d96cb507f5e6a747555f227e8,392,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.50759090635658E+017,1.11112827531349E+023,6.76982274704055E+031,2.00067587322784E+023,135016
21462015,2024-12-23 01:49:35,0xba40ecbf67e935d3a3a8ebcb5b6303f93f3e34b0c44671a7d911ca03279ab077,253,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.53036718854869E+016,-3.27401634591515E+022,6.76852621369099E+031,2.00067587322784E+023,135012
21462072,2024-12-23 02:01:11,0xd400b7f513d40cd37d381a55570b22cff55e216e2440a3975f2a2bfd0cd49873,553,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.08271214969778E+016,7.98228E+021,6.76883915651781E+031,2.00067587322784E+023,135013
21462131,2024-12-23 02:12:59,0x4aea13a65dd2e62e8665d525519336d23a563cdfdd1fba318c8ed151accb1c6e,239,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7272326874793932,5.3619271E+021,6.76904936921692E+031,2.00067587322784E+023,135014
21462515,2024-12-23 03:30:47,0x95552693bbd68753ee863ee633fe5ebee4b17802845a8c453709805cdb03320c,255,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.10410329956713E+017,3.03138507982176E+023,6.78093382097803E+031,2.00067587322784E+023,135049
21462557,2024-12-23 03:39:11,0x69a869c33233bf3cc4112a6370617dfa087a12b91900947514bd2e4b00d999ba,598,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.10857838500139E+016,8.20298E+021,6.78125541628031E+031,2.00067587322784E+023,135050
21462625,2024-12-23 03:52:47,0xedca03ae2962e20e6f95c6ff757d0e513c2684242da499933d1a218ad17f576e,510,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.13160443818833E+017,3.06275950173754E+023,6.7932628704954E+031,2.00067587322784E+023,135085
21462740,2024-12-23 04:15:47,0x82119bc4db9bc791ff06defa737a885b0f2e620988519048b51e597fefd3a910,197,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.9825E+016,-1.44281129909673E+022,6.79269150713959E+031,2.00067587322784E+023,135083
21462834,2024-12-23 04:34:47,0x7dcc13269ad767483ba40b84c34b8e973d7b6f3998eb6cb298b62f64c29410ad,251,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.83507429001412E+017,3.59743836234201E+023,6.80679515334588E+031,2.00067587322784E+023,135125
21463066,2024-12-23 05:21:11,0xc794944ddc033cd4d101feb0734131fd7b11f7d608a8997583e12739d5e5b865,183,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.91411099525059E+016,2.91875162604138E+022,6.80793944092363E+031,2.00067587322784E+023,135128
21463067,2024-12-23 05:21:23,0x73a3f449a276764f26db2201d15bb9468d872aadb5d7fe33ebe7a8beb4b269c5,167,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.30030818915166E+016,9.6985667335234E+021,6.80831967024278E+031,2.00067587322784E+023,135129
21463079,2024-12-23 05:23:47,0xcafeeff7ac8f23a003c2192d4ec8ff20cc3ecaba29f0d0a7472a016c876402cb,86,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-8531864906724684,6.36422318667639E+021,6.808569177651E+031,2.00067587322784E+023,135130
21463141,2024-12-23 05:36:35,0x5b9b1193e3dd44f14bd01ee3adc0bcf6b4857bd8732f11e7b40828a30599612b,118,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.863049942513E+016,3.62841374750025E+022,6.8099916860759E+031,2.00067587322784E+023,135134
21463460,2024-12-23 06:40:35,0x7ca7a2f3b5f4be8c6bfe499ecc5188dfefcfab8e8ccd30752e598117fba3e1d7,427,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.13025406391699E+016,-4.48264598732101E+022,6.80821652694328E+031,2.00067587322784E+023,135129
21463501,2024-12-23 06:48:47,0x800b3b5c5944d7d87f06b6fc0399cf444d325b6e798e92d48c45c63aacd32561,209,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.94407948743656E+017,2.9468250319386E+023,6.81976946364328E+031,2.00067587322784E+023,135163
21463515,2024-12-23 06:51:35,0xb8ea89839a25fd89370c8e8619c8172253a185c1b686eb13736476844a7cbdf9,76,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.11225999620509E+016,1.58099999914389E+022,6.82038928981941E+031,2.00067587322784E+023,135165
21463560,2024-12-23 07:00:35,0x2276be9a8dd0da9ffc84f3e9c1e2df44e9176de85dbddda1b3010e8f72d8a24b,451,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3267233817413110,2.44574E+021,6.8204851743022E+031,2.00067587322784E+023,135165
21463590,2024-12-23 07:06:35,0xadb173490dd43226d85ab63749792b7f6269f21e0cdf089d912119b06ae94ee2,88,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2478125000000000,-1.81813107618441E+021,6.8204131750412E+031,2.00067587322784E+023,135165
21463830,2024-12-23 07:55:59,0x102ffa45b719da7eed7cd46e4cf4448b97f6f393168047c83bcb1bb7ab6a842f,128,0x21edad4d801974a824404e4ed4b3bd95ab876b34,9.9125E+015,-7.27214046527955E+021,6.8201251931975E+031,2.00067587322784E+023,135164
21464166,2024-12-23 09:03:23,0x76a937650fb99f653b4dccc281e458178895bde5c96d3abf56c8de71908760c0,337,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.05017528708892E+017,1.53590584851439E+023,6.82614666473135E+031,2.00067587322784E+023,135182
21464190,2024-12-23 09:08:11,0x9ca8d4f75c8c4bc67534eaaa78fdad3eaa34ae8977b63ca0d545d10d23d0981f,224,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.5E+016,-1.83705001098784E+022,6.82541918009096E+031,2.00067587322784E+023,135180
21464205,2024-12-23 09:11:11,0xce285da72399ad4591c52df8b6ebe7ddea0c777d820c6d0ba3a273f06078e2a1,262,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.82760463316304E+016,2.12E+022,6.82625031955593E+031,2.00067587322784E+023,135182
21464311,2024-12-23 09:32:23,0xda55378bd62c8ae4b303c12b713dd575f4062f87c4946d9936636cbb0b9f2e3f,97,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.9825E+016,-1.45685703874959E+022,6.82567339398907E+031,2.00067587322784E+023,135180
21464375,2024-12-23 09:45:11,0xac6161268d5a657378a6e6dd192483882035900a70cfd1132656fa3f9988eb86,160,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3126789617850398,2.34423504413712E+021,6.82576529900135E+031,2.00067587322784E+023,135181
21464390,2024-12-23 09:48:11,0x81d97b48e32dab1712dbdc6b11cb9b9ac5e0dece1b8ae16f59cf7f5cff4b575c,257,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-8937749372941652,6.70120999977922E+021,6.8260280178737E+031,2.00067587322784E+023,135181
21464601,2024-12-23 10:30:47,0xc64d4268d368181ac4cd68707fa1e905fe41c90f6fbe182103d6d1e8da221f92,308,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.97793614064095E+016,2.23312405303812E+022,6.82690350727495E+031,2.00067587322784E+023,135184
21464621,2024-12-23 10:34:47,0xa33d9af1e416695531e67c070340be0147ee68e051b6d9df8d436b7a64e440a3,49,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.40204173670883E+016,1.05157519845527E+022,6.82731577408996E+031,2.00067587322784E+023,135185
21464823,2024-12-23 11:15:23,0x1040d9ae30b58cddcc0540cd0b1c9f975696332b9c4b0ed9e56c6aba30baf9be,443,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.57554937190967E+016,2.68234901943161E+022,6.82836738075452E+031,2.00067587322784E+023,135188
21465042,2024-12-23 11:59:23,0x81d516aed7245b1ce3363f2c3ba5399b12239bcc596830eefd4da91073eb1239,108,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2615364235797960,1.96235E+021,6.82844431408136E+031,2.00067587322784E+023,135188
21465092,2024-12-23 12:09:35,0x584ea65b18caf23611d428e230eb46890fceabbea26282c6a03b7616c1699ff2,552,0x21edad4d801974a824404e4ed4b3bd95ab876b34,149008778755621,-1.09579963299809E+020,6.82843997463825E+031,2.00067587322784E+023,135188
21465133,2024-12-23 12:17:59,0xda5e3aa4d4a03c517de7af7081a8e4faa66b7b6ead6c261dd46038e952a6be4a,35,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.99138432468762E+016,7.5E+022,6.83138032651903E+031,2.00067587322784E+023,135197
21465260,2024-12-23 12:43:23,0x287687a8fc9519abf66d2184863e40ccb77f25ae4ad419580f4b10e274e21d74,99,0x21edad4d801974a824404e4ed4b3bd95ab876b34,150000000000000,-1.10403778621738E+020,6.83137595445226E+031,2.00067587322784E+023,135197
21465411,2024-12-23 13:13:59,0xd2fe10050250c8a157cadb29818f19a484c5299ea1ce2a645f738626d4dd485f,381,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.3308491211992E+017,1E+023,6.83529642362663E+031,2.00067587322784E+023,135208
21465460,2024-12-23 13:23:47,0x4b65f5dce44642dbda198ab801e9c90d298b13be8c274a06dce6a74b32445a40,786,0x21edad4d801974a824404e4ed4b3bd95ab876b34,997000000000000,-7.34656022766996E+020,6.83526733073481E+031,2.00067587322784E+023,135208
21465464,2024-12-23 13:24:35,0x47868227419c663a17b14beb08fe688a8aaa417c087c249944f3ba2c595e9bc2,80,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2850000000000000,-2.100035385158E+021,6.83518416786619E+031,2.00067587322784E+023,135208
21465505,2024-12-23 13:32:47,0x4a43aa20e5bbb01ecca27999d1d0b138ccb5f8875269e1c1962f63d5a341bb70,350,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.12617586814414E+016,5.35915219819002E+022,6.83728520696557E+031,2.00067587322784E+023,135214
21465627,2024-12-23 13:57:35,0xbecc49336083f53f239e3959b3d81ae928b875a10e02a993077171000695e44a,26,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.68465853478917E+017,1.26823759145086E+023,6.84225729334864E+031,2.00067587322784E+023,135229
21465779,2024-12-23 14:27:59,0x33f5abe34d8d110847c543178093b5409a98dfd269e0a2cbfd35cf7dbfd72435,75,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.46199119612298E+016,5.62340138684884E+022,6.84446193052787E+031,2.00067587322784E+023,135235
21465852,2024-12-23 14:42:47,0x123baff0eddb17ed1c24a0c5e93ed677434e93a591a429e338942eee17ef3022,320,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.4255736268879E+017,-1.05263964407357E+023,6.84029340398614E+031,2.00067587322784E+023,135223
21465856,2024-12-23 14:43:35,0x868b872c88de85eb893b8440f0db9df07119e0e13fbcd770fb49491818266a03,90,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.072883954949E+016,4.57366036035073E+022,6.84208649343182E+031,2.00067587322784E+023,135228
21465952,2024-12-23 15:02:47,0x4a952019282c0a9b5bbd51fce9c877a4108284589400a1cff9839561922b3104,291,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.45335821523421E+017,1.85013696698777E+023,6.84933989837927E+031,2.00067587322784E+023,135249
21466095,2024-12-23 15:31:23,0xe8073ae3df7fca3e8c7f3bccbd93380fd14e9f9e207603599d9c67424534a328,150,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.19155958932821E+017,9E+022,6.85286832063621E+031,2.00067587322784E+023,135260
21466136,2024-12-23 15:39:35,0xeeab34e1399224890c9360ef2c2baa6edc76289a5d6d3f2c23a5bd5d54071dc3,57,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.03861459146039E+017,4.57533617408202E+023,6.87080578506912E+031,2.00067587322784E+023,135312
21466377,2024-12-23 16:28:35,0xc24d1a0efccdf245cf836da44e89c0501abc2873f45c7b7b5d995fd501b1afb0,537,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.30964337921973E+016,9.9494412E+021,6.87119584984439E+031,2.00067587322784E+023,135313
21466392,2024-12-23 16:31:35,0x4dd83f92bc4a84997b27979d428678053189698b25fc85c1afa461a0ee51d72c,284,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.52992287828578E+016,1.16243488627665E+022,6.87165157885828E+031,2.00067587322784E+023,135315
21466594,2024-12-23 17:12:11,0x3a3504329d0ab70963719673f15162857ec69ac5ed4036dd2b96bac9705e96fd,142,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.48682082024931E+017,1.13048955156106E+023,6.87608362829713E+031,2.00067587322784E+023,135327
21466624,2024-12-23 17:18:11,0x3e4fe4b0601b00945d63b8cbece6b4553e1a0c8d7055be3c9457feac825ca307,448,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.48566334868519E+017,1.1310669933234E+023,6.88051794157861E+031,2.00067587322784E+023,135340
21466644,2024-12-23 17:22:11,0xf01edceea9f6e91819f5abae0445663a391880b8b19206c0b81fae18b92e6781,502,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.96034032072327E+017,2.25812497029324E+023,6.88937085091654E+031,2.00067587322784E+023,135366
21466673,2024-12-23 17:28:11,0x7859cda50a93641515b5a6d3a80f642bf03942d69983d6b1cd675ba65d0a7e6c,217,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.96588930707928E+017,2.26819245727086E+023,6.89826322952683E+031,2.00067587322784E+023,135392
21466784,2024-12-23 17:50:35,0xac13d381d4fe78a09358b4d4a6240a17a2d15e6bc310670c34d9c35dba0bf8c8,142,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.35730507195995E+017,1.04E+023,6.90297793576188E+031,1.38463410606586E+023,135405
21466886,2024-12-23 18:10:59,0x4b69d5ff92252c366b345e187b30035badb497fd7a1380970c2d2801a358047f,209,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.486875E+016,-1.11733455993257E+022,6.90233860177675E+031,1.38463410606586E+023,135404
21467243,2024-12-23 19:22:59,0xfd214f313f0eb3bb5b3f82bff6f285115ab8473f9b5566273de82248bff47d63,421,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.00155714692818E+017,-1.50248849184313E+023,6.89594808576404E+031,2.00067587322784E+023,135385
21467335,2024-12-23 19:41:23,0xe23bff5a6b8dcfdb0db34df92f6c98ee9b378fab10d2f99dc2d331f1f69dfa17,137,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.04496465765071E+017,8.00004972603414E+022,6.89908448059848E+031,2.00067587322784E+023,135394
21467361,2024-12-23 19:46:35,0xa611ebf17934613d6166877b8514f06f4db8e4e315abb70e63da113911e73f24,406,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.03700251134553E+017,-7.78116716147711E+022,6.8960030840331E+031,2.00067587322784E+023,135385
21467367,2024-12-23 19:47:47,0xc339633604b5204c44e4d7153f86002edb700c4d5a3e015ebc929711860d800f,36,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.02234412546244E+016,-4.51568724497929E+022,6.89421484033158E+031,2.00067587322784E+023,135380
21467649,2024-12-23 20:44:59,0xef8ef8493e09dd899ca4b5c642226b4bef43b39c359a43860b37d2c7ee7c17f2,93,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.80377335667768E+016,5.9707287739726E+022,6.89655564614227E+031,2.00067587322784E+023,135387
21467729,2024-12-23 21:00:59,0xb56a4bbe0390a22309557f4fef827f68abc752e29ba57e79f7d96c80ffc8bbc6,21,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.4324595764135E+018,2.68354126877907E+024,7.04663485563416E+031,1.38463410606586E+023,135817
21467730,2024-12-23 21:01:11,0x3bbb0628543497d24400617bc33e7178a84fcd3e66d287f71b66c51270166192,54,0x21edad4d801974a824404e4ed4b3bd95ab876b34,9E+017,-7.008152918393E+023,7.0065345088414E+031,1.38463410606586E+023,135703
21467775,2024-12-23 21:10:23,0x12729639a5d4d645a88f934dc783702bd695250d3743c6844775457c243d7036,45,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.2E+018,-9.2210629033838E+023,6.95377198717137E+031,1.38463410606586E+023,135552
21467796,2024-12-23 21:14:35,0xc8fd602d0c83179565c320d758ac40c6b3cd2a28579a8bc376a2a5dbd9d52619,177,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.89111336734847E+017,1.47327904312506E+023,6.96211772551746E+031,1.38463410606586E+023,135576
21467801,2024-12-23 21:15:35,0x1c61cbab8025fe16b5a403199aacc2e73e8af705b48c76ee59bb6de9614e12fb,344,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.78674576465011E+016,4.51525507521903E+022,6.96467549877837E+031,1.38463410606586E+023,135583
21467814,2024-12-23 21:18:11,0x70bbd721ca506a6586f17ddb4b9d6d5d7c77e6800c1dc10f5521db9ed362448e,184,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7E+017,-5.33174390491032E+023,6.93416749159206E+031,1.38463410606586E+023,135496
21467962,2024-12-23 21:47:59,0xc9063494f710ec079cd014fd226ee8fe19376d412ab0d71f16ba5e98e7ed51e4,171,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.5E+017,-6.4118876826142E+023,6.89853476098333E+031,2.00067587322784E+023,135393
21468009,2024-12-23 21:57:35,0x5e88f0bcdbca441d98834fe71766f69480017a84c6692de38724fc59dc2bcc36,10,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.45771380268134E+016,3.41441100487745E+022,6.89987337029266E+031,2.00067587322784E+023,135397
21468061,2024-12-23 22:07:59,0xec20d1938a05d7a874a83b54bfb286dbcbd0ba71d75dba426f7f0aa306d95795,263,0x21edad4d801974a824404e4ed4b3bd95ab876b34,991250000000000,-7.44285594047965E+020,6.89984389606308E+031,2.00067587322784E+023,135396
