block_number,timestamp,tx_hash,log_index,pool_contract_address,tick_lower,tick_upper,amount,amount0,amount1
21478533,2024-12-25 09:16:11,0xac537234bb0288c936bd94417ce7ecc7d5d0664797605d6a11a0f4e57a28f5aa,228,0x9db9e0e53058c89e5b94e29621a205198648425b,68160,70800,4042596740,11905500,4390587524
21478534,2024-12-25 09:16:23,0x9ffc23604c68a4dc84dc2409709531152dc4c4e7dce9c5b34ca2fe5e2ce72eda,69,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,65700,69120,513818808829883511021,757335117479835766,1832389276489039681448
21478543,2024-12-25 09:18:11,0x763adacde2987e8818a88fb6662ae43bca101ba13b5afa6d1723aec91621625f,122,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,224800,225000,126245603340451113229916313,556931105070689889,93227800554098957817832753495
21478546,2024-12-25 09:18:47,0x6866d2a6014d6506101130afe43e2882ecf7237d94426a56d09352a8c524f5df,163,0x23655ec96b201bf1574316783f3d943a955ce5fe,-19000,-18000,2759836848442529726329,348000000000000000000,0
21478550,2024-12-25 09:19:35,0xdec6e610aa31a5c02af3e39993b0a65d56ec3581fc4ab24da73ea2429137d0cd,150,0x43e7ade137b86798654d8e78c36d5a556a647224,122800,130000,1721479922035261,547702989830,146171469701882998
21478554,2024-12-25 09:20:23,0x9319d9b4ad4ddac97053f62d7cb339ff96da23b7f176b0c9dc499e38a717a9d5,215,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,2500709219916,2499999641233271275,2501419
21478583,2024-12-25 09:26:11,0xf8a90de698fc869ab5b748ae809eac21d099fe9498f39a815e3f52a665180e4a,82,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-276330,-276310,23910048292365687,9999999305781702462,13903822
21478586,2024-12-25 09:26:59,0x451bba181082edfe1dd0b523bd32da9b8fa09a929a18153e1ceb5275598b8676,442,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,495858767028641,495718534749123204685,495999039
21478589,2024-12-25 09:27:35,0x958abee0a128395917d2fd147aab2817b8de4f1c0cdc5b45b93820f09269e426,57,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-22440,-22320,176576819568409918078,0,346029121417898779
21478603,2024-12-25 09:30:23,0x3ce7849ca865d4e6bfb9166b7b859432cfcad982a2160a1ccbfd77700b9914ed,11,0x11b815efb8f581194ae79006d24e0d814b7697f6,-194750,-194740,3919184831858081792,12173528802659829036,73257971562
21478613,2024-12-25 09:32:23,0x441f9d7b121c58dcff912600da47f527c1580701162290d64530b3428bf75098,538,0x744159757cac173a7a3ecf5e97adb10d1a725377,-79860,-77400,39239035573381733927,106655722531290077653,50809961107251569
21478617,2024-12-25 09:33:11,0x292e1dc865d4a265596847ec13de5997db084ae06a7781d9b85866360063c3f1,5,0xd82cae6bc5dd8e0cbf26857276ce54e8dfa79e7e,119220,119280,382482404115038982897664,2493821540528664194,69215471572973356107495
21478625,2024-12-25 09:34:47,0x0bde820e5f240e9f30991fc6b2e825ef3f7dbd5b96df71f87e5fad479cfff3dc,20,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,75600,80600,20755748807550087852,42215207211648878,138382044564808428716
21478626,2024-12-25 09:34:59,0x1cbf8c81012c6e8c900b00765ab82264a83daa8a09b4cfbeba0325d837cbd000,5,0x65f53f9edf81b6b4b2a7d40c3ca56054d4c93b9a,-328740,-328560,10218877724433317888,1060690103557358739130752,1047898154
21478637,2024-12-25 09:37:11,0x2e9dc3af8c3e7ffa00c410cfb85f0af3966e5b509d2cb7b2b0951ae36795a43d,65,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,75540,78000,100113827111064250782,150000000000000000,231546471385665489230
21478647,2024-12-25 09:39:11,0x8730dde4f9694740c3eef781f2d2ea6b8f24993e02e680a0aae30dbe68178306,65,0x6146be494fee4c73540cb1c5f87536abf1452500,-542,-51,1197429664169,0,28963604383
21478655,2024-12-25 09:40:47,0x3c2fcd5dd70fdeba9ed1d279800db18c9f66ac54570b505c5947b0ac8f5f617c,227,0xcd8286b48936cdac20518247dbd310ab681a9fbf,-68000,-67200,7943529357278556195086,5177221824756329836640,4710024215111931701
21478657,2024-12-25 09:41:11,0xf06cdd897379c40aa5209c79762a35e3c9c4ec0245a3fbf110933c42a3b9e194,2,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,-55200,-55140,36297991691600794822925855,98988928562295854677339,6504085738191571437912
21478679,2024-12-25 09:45:35,0xa1dcd58976f5c491781584d435523cb722f66587dc73b0c431fa3f411e7eeb71,1,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,-146820,-146760,38173546181545689088,176281685879893902918,0
21478689,2024-12-25 09:47:35,0x15429db75aca0af8833d9d8ee6f9337a13d571af2cab8f5819c2033d15bbb3fd,16,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,-146820,-146760,4938409218630746112,5483111428065104363,7304557172637
21478708,2024-12-25 09:51:35,0x8ebbcf9a1ff315146bba72703fe4ddd6e335d96db6511c3b103ef9829ca148ba,418,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78000,79200,424447998430903640448,346163306957344160,383189550043404353351
21478709,2024-12-25 09:51:47,0xcae880cbd1ebc24d3417f939f8f50aa321fa1130b6b2405f62040353c1131a50,102,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-195060,-192780,8434911701123,13289411797561439,8037408
21478717,2024-12-25 09:53:23,0x00e736be6d4d367025755f01113e2eae0b88deda83c0bd8465bf2ef313953f92,524,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,999704231834,999408551148244628,1000000
21478726,2024-12-25 09:55:11,0x07026e9d3d5c1cd671e0771a36a65b986d3cdea97a2069173d0913f84087d057,105,0xb0e1a214130245d289ae425db7826576694a5b5f,269658,272682,1740153810753,176824,90267325815113700
21478739,2024-12-25 09:57:47,0x43897c66e8b7502ba93e536f7be5c74a54e01dcc7754d39868ae34a06f9f3706,16,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,-194524,-194523,2605812447629567415,2181244706155773952,0
21478750,2024-12-25 09:59:59,0x8316d43911b718faa35a544664ac38536a273d303607bd017fac3d4caf764982,46,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,1720,1721,9880788181517109152000442,0,538391500000000000000
21478752,2024-12-25 10:00:23,0xe6417846d4cd838f9d9619cbfc5b14912b7989ed65b5b3f94671a3af5865882b,16,0x0c8f981efc57a1477db1e606a48630789e921b42,-148200,-148000,399133529688426875403108352,820284351351597195568442,2428027492044833976905
21478753,2024-12-25 10:00:35,0x43972f0f1e1c25f3068ade27ce39292a5c6a1ce572ceac191c325a634ed888d6,5,0x44f9469d0d5393d3a01a0d4fa14fe7713c1ad1f7,-109000,-108800,49716450851067411824640,61080559929415259284606,1002426672676284647
21478759,2024-12-25 10:01:47,0x07d773125ae368c560ea8f1f6b23ef317296dc48fe2f4c781f90ed1404b1ec95,117,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194730,194740,1156086911032086282187,11467787910434,6495881279001107723605
21478769,2024-12-25 10:03:47,0xa5782e7af7cd383e40d199406af57d483192da338b03c2d9293557f4d457cc4d,226,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-276330,-276310,24705922844189703,9999999424542956647,14699682
21478781,2024-12-25 10:06:11,0x6caf078b583b4b8676b636172c07ab80ca7eb76fd04f6dcfb0e612a8b06c2fc5,5,0xe697b7bc261ada9cbd93525f92e1436d75b86468,-108200,-107800,11098479518707687096320,45963341001576762612866,63446135726518191
21478782,2024-12-25 10:06:23,0x5f9508438ca049de9367d69d18adef34a29daa1830d6928633842b89e8fbccac,16,0x931eada8660b7be954eec2ac6d992aec08bcde88,-191200,-191000,137466467203825603214012301,113076751040432357983335327,96857993243944002022
21478782,2024-12-25 10:06:23,0x5f9508438ca049de9367d69d18adef34a29daa1830d6928633842b89e8fbccac,18,0x931eada8660b7be954eec2ac6d992aec08bcde88,-191000,-190800,2724902557752349370275480,380596375999916827840942331,0
21478791,2024-12-25 10:08:11,0x31c4736ebd6e0999be423396a7e4844efaafab7dbcbb285cad71a5592f3ef05d,213,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,499851767090,499703578127445520,500000
21478795,2024-12-25 10:08:59,0x931730794b8361ed964fd0bb31bafbc7e9f469af161b860a39b6e76f9c9311ad,69,0x99f60479da6a49d55eba34893958cdaacc710ee9,-200,200,58900992082002995397066286430,261142039794912740319111189,912751115439452357123845689
21478805,2024-12-25 10:10:59,0x40d7a8b8d8ad1952bf254d796ae39faa0b8a6de0a3685bd2bdb0a979f30bfc50,286,0x2b409d199fd8eb74ef5a4e7d2b440de244953bb3,-370600,-358200,85983034460933581,4427572685691332144500248,0
21478808,2024-12-25 10:11:35,0xe0d12a2fbdae92a46b38a39103b2fbfcd574479a0ce3f0d527daf56b62a392b6,115,0x948b54a93f5ad1df6b8bff6dc249d99ca2eca052,-78800,-72800,64487096077062825966,799999999999999966200,22806807128895157
21478809,2024-12-25 10:11:47,0x08e64724ba281d6067458b4a8dcf802c23599c0cd502859685faf2edc37ba98e,177,0x779d8c94342324fcf40af55aeae44a1e654c2550,-276400,-260200,3972661926060090,1433199999892254954346,963111349
21478810,2024-12-25 10:11:59,0x984d6dc5eb47e5d28eb499b311c287f5c94ae89d2134b40c493501d96dd892e7,283,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-30,-27,2984611595256,182506732,265028376
21478810,2024-12-25 10:11:59,0xb56177716d2f94d88f1df3a8d7af1b9ec98bb44f6482a2b56873cf840cb24b14,407,0x5edad9eea831cd61c3c70bccfab811f5429e8bc1,-118800,-99000,41900131978470718797,10000810794059725322014,0
21478830,2024-12-25 10:15:59,0xb3d4bfe4abf3874d92a07755b7c06e00f225a39951fe291cd20306d359f222c3,72,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-195000,-194700,707061042266746324,0,623200907500
21478833,2024-12-25 10:16:35,0xf006ddec32b706e3de895f06d3b04a10829697becdf2b92f7dbd5165c2b929d9,35,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,1721,1722,9880294179157901501078766,0,538391500000000000000
21478834,2024-12-25 10:16:47,0xed16127f94598a4acd4af5be50f290f16674ad3b9cb151ff2048b80e8db8a578,2,0x11950d141ecb863f01007add7d1a342041227b58,-190440,-190380,935938191005208444011544576,4481712424232665495102075893,181804895327256640002
21478834,2024-12-25 10:16:47,0xd7bd114b39e601f5712114419441e46709fc1da604c74e13e9adf830b95254f2,243,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194680,194700,1177444728688760,69741385,0
21478837,2024-12-25 10:17:23,0x4f1d728faa1569da1aa5232fb6b9f92e2086c688da83a64e310aa57d1ca10774,104,0x8cd6c8c449918d92d2ad4658c32f2e2ff1e7096d,-178400,-177400,9443166546329239069289,2691899999999999924311541,13584929223172495
21478839,2024-12-25 10:17:47,0x491785139f4a123a57b572632184481a701cc86c313460a2b6955cf41e8b3d0c,64,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194660,194670,569232004038636507904,14084597152435,794166727944743766316
21478852,2024-12-25 10:20:23,0x7eb5d9c5cfb90f4bdd688c24efe745e9090dae0d428c876217e7408b044cb93f,21,0x11b815efb8f581194ae79006d24e0d814b7697f6,-194640,-194630,473756815294414979072,3584953218532573242143,1420758756951
21478861,2024-12-25 10:22:11,0x757deac5f2ed5c0841ebe3975b026b7cb433671818807b58ddf664f0d390cfad,294,0x87b1d1b59725209879cc5c5adeb99d8bc9eccf12,126400,145200,17686285954109987,13753380470804,2119262573758833239
21478862,2024-12-25 10:22:23,0x0b036cb8c422d5190bcd71ebdee2b1f2a5caf9596d776186c000e113f78bd71c,187,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,100027383662318,99999999823377606349,100054775
21478864,2024-12-25 10:22:47,0xae8b0cd03d666c39580f69a983444b6aadc3dafccca677111fdb9f93f31bc665,2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194590,194600,29297586833719296000,41573638616,234376898642749038227
21478864,2024-12-25 10:22:47,0x429e7a68b580baa85f5d7d1eac1842f00f9fc089b18930140f309da99a7a6f86,85,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-124440,-124380,3366053483949085935271936,692312914884702767956271,17337308287942777965
21478868,2024-12-25 10:23:35,0x52e8b84eb135e1e532b18635696395320551f313094f9df47bd7ac18f897cb41,68,0xcd8286b48936cdac20518247dbd310ab681a9fbf,-67800,-67600,10155671631669224165598,1147510627850803885645,2115349741559248728
21478870,2024-12-25 10:23:59,0x5f8437cf4c10b08a8cc02e7413f33b89990f98bb336c6a3c739f43c6d8164347,618,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-30,-28,22304353439974,1397181076,833904880
21478885,2024-12-25 10:26:59,0x2c99bcc94dd03bc0a807f8cf8e62655bc1493779ec30180b211314da30c17a84,4,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194640,194650,21016090542077902848,623805318798,0
21478896,2024-12-25 10:29:11,0xef8817602ad7c64339230574f1fb267b5a85bf6d76577295ea2e51416741aea0,307,0x99f60479da6a49d55eba34893958cdaacc710ee9,-200,200,122961516721169554536968667527,542830756872589518695441640,1907810668079947207228042032
21478903,2024-12-25 10:30:35,0x209b7728c0e07a957fe78b6f8c55d32191fa61cf7e200453a647c3f4dd3ff903,313,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-49800,-49080,15752536708260317315,2476643570921496576,29821561220542251
21478906,2024-12-25 10:31:11,0xa9f5823ad13de0a91c0882ea17145414d4f813786991ccbd157f8f8e16011dd9,350,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,1989241896514572,1988699515953180181169,1989784425
21478911,2024-12-25 10:32:11,0x7c9c335c75f8e87a23ebb0aeaae1e56d422a71ccffe48075f5004cc50a29cb84,27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194410,194820,12715052599186852,7255741057,2308989780816502663
21478914,2024-12-25 10:32:47,0x38bab34c5ef3dc01f9281c4454fd2f6c186056f1cb588c1a1a38eb3b6d724209,228,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,224800,225000,33570884438423277890703187,0,25664934594579000219073485983
21478920,2024-12-25 10:33:59,0xc47b215aa423cf2033da986d1178a288d5780de80063ab2a1a4e539b3f9a8658,460,0x72e0de1cc2c952326738dac05bacb9e9c25422e3,-887200,887200,269456213567610563697288,318959999999999999999,227635600169907674600233917
21478925,2024-12-25 10:34:59,0xb8ea6a5e7e1230c6b729d5184144e5b54faa540571a8ac88bcd1f5b45781cf51,106,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194100,195030,29411271044301278,33894406315,13145233802935976177
21478929,2024-12-25 10:35:47,0x94063cb5cfd9a26103522284dec372191580a01df395e185cd779de2d5c1a6c2,98,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-194940,-194640,704943143468530018,0,623200907499
21478930,2024-12-25 10:35:59,0xe469ab0323721ffb7335abec9d8fad5902524e130b4f0a61dd23391b7cf461c1,89,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,-86160,-76320,30058646250629893273,383897493199999996996,111913914712139657
21478934,2024-12-25 10:36:47,0x00a67961442b3cd6f08415646196fe29f227608ddd61ce3ade70be8209b8dc48,14,0xcbbc981bd5b358d09a9346726115d3ac8822d00b,-93000,-92800,271632159314854363004928,5626424972415364851393,25582517475776649176
21478946,2024-12-25 10:39:11,0x495908f5c9c10f8022000034788717d5cacba9894dc976be95cd45ee04886651,412,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-276330,-276300,85372834622348427,78993939290809457578,49000000
21478952,2024-12-25 10:40:23,0x0cb077b3e90b037476d20aec41cb5a59f558bbe6ee94ced99cb8281b26814e61,34,0xdd949d1fe117744a38319c7b7dcc045d630bcc8d,95200,95400,675558476980990983012352,36213404484686901204,292270503389446972328193
21478955,2024-12-25 10:40:59,0xbdbe66cb832e1eb54b0e21ea61207598814197f29ee45d6a8a1368e8793eb9e3,116,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,225000,225200,38387908972906970231769387,1039226901805521647,23396199219999999978139563427
21478961,2024-12-25 10:42:11,0xa2a68ccceb973cf49c14563c056375a706ee4f51640d1840b686def394fe27ad,2,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68940,69000,126765776346480,10162360573,1903915521758
21478978,2024-12-25 10:45:35,0x4e3f14d34a46c6c61be0e85ce7fbcff7897f1daa9550613cde42b5a984f97cc8,330,0x53dc195156a8418ca6a6dd3a871fbadd76003ea0,-887200,887200,1007326119753713990547,10147059115380737388756,100000000000000000000
21478999,2024-12-25 10:49:59,0xac70e25043369a0820c86284870c5942509fbb5f2a5bf0cbf315313c003aebff,221,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,191520,196320,767681826248594,3703869970,1858376540910781003
21479003,2024-12-25 10:50:47,0x5803d7b808e907a98aac9097e1207f3e376c1194f1b3991a3d3f7dfdf410779d,375,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,191040,195840,786328118315619,2739281522,2175499952755807072
21479003,2024-12-25 10:50:47,0x70019705a782cf95741ddd0eecb6f62aa923e99ea909d502cf617e2c8ad6acbd,425,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76000,82200,2423134259831027391,8000000000000000,14626376638306297285
21479008,2024-12-25 10:51:47,0x706175e27839fa4172e81c44dd4cb692a9017c56f8f65d92724928d356523a17,5,0xf359492d26764481002ed88bd2acae83ca50b5c9,235440,235500,35298556680077312,403753379,6931702764250156468
21479023,2024-12-25 10:54:47,0x39cb07cd34011d9266934c9ee783da8fb8eb328ebfad784eae0e8132b0b7564c,190,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-22320,-22140,102093645040353882168,1228939303826241053,168601841118712664
21479029,2024-12-25 10:55:59,0x18fab600bcea5441d063464815a8f3f605e7d984ab8111534632ef289b9f8a72,202,0x25b96761e765b9ac20db18fa57fa91e3b617ec6f,-75000,-68600,3089688840613153570817,11486859016875879617585,16649227853358528551
21479030,2024-12-25 10:56:11,0xb5831bf3fbbe2b7b86be3175397ec0c617bb530d306a5052c43eaef8240bdacd,18,0x99950bae3d0b79b8bee86a8a208ae1b087b9dcb0,181120,181130,567009563656316780544,639268324579,2382013207843645713944
21479037,2024-12-25 10:57:35,0x137ebfc057fd6505baa7ed36268597cdec1f89dc7c918bc763227a6673b5f9e9,167,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,-81360,-77880,15758807543263171870252,147040999999999999999992,0
21479040,2024-12-25 10:58:11,0x6cfce7d8cbfa0426dfb5afd52a6197f16aef8480006fb5e2966f912f428e38ce,142,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,193840,195550,1387247975569722,3450249927,976746765835658138
21479040,2024-12-25 10:58:11,0x8fd5fd4f14082a6475d6ec190016c665a76fdc029faee166c6b1435f2abde43a,306,0xfab26cfa923360ffc8ffc40827faee5500988e9c,-130400,-104800,4590200749423507972910,1264110389953140886404444,3125734188516348333
21479056,2024-12-25 11:01:23,0xdf3586b592f036564ffed42b1f8d4b4abdf80d42ebf1dd8d79838662ebbe8593,30,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-22440,-22320,176576819568409917568,0,346029121417898778
21479061,2024-12-25 11:02:23,0xeeae88aec7a4112030ea23abba6ef57f6ec5a631d60b8574ef872c9da2713b2a,177,0xbf0cff7a31e159b73587724994b47943db771a4b,3800,5200,8168797767791321007355227,69851412361645506516009,599999999999999999999993
21479063,2024-12-25 11:02:47,0x72028bf56731cf3a8461ecd13a7e739ed2e0cb78bda20778f6a60e8644688008,149,0xa34f0d0314db32f41e1194816d56d55d1f7ca7b5,-99400,-85600,37760244904954569602,2181480724535079031233,28230283747685372
21479073,2024-12-25 11:04:47,0xce245b3b46d6c6e5005a2d57c9d171e4fe9f35724b4d01d299e92d6058649a22,5,0x2a8ff49323d42be0af7a1b2f3005b67da55e0c6b,-90120,-90060,86720728393744759390208,14663661476404340663985,1081410034343858854
21479078,2024-12-25 11:05:47,0x0e1f620281904429e712f962272ea51d39436c73be87c08f4e9585c2b71e7ff2,127,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-71800,-68800,2291663683404911896438,5433850434543958342400,5042914446430186510
21479081,2024-12-25 11:06:23,0x749f951e079d5788d93f67694bfb690f9a18fbfe9d6d110ee4144608a15f70d1,2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194690,194700,608046293280299412981,12730713023742,1502900274195611679388
21479082,2024-12-25 11:06:35,0x39a7973de4441b6b398f70cab7c1e88ae0c7bb6335efac9709afed59154f19ed,534,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194700,196260,225287041483938116,1000776588456,0
21479086,2024-12-25 11:07:23,0xe949bb7ab1e0ba90e4805af94276af68cf40f4f840087402140af7e8e7a72a85,25,0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,76200,76400,11020678448036176547807232,2428050217563622191731,2052849781833245630184
21479089,2024-12-25 11:07:59,0xeff615f0de6605355f97d815caff05614c4509eb620a08492fa359f850e50534,127,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-887220,887220,2839868425191,47918650721629172,168303000
21479095,2024-12-25 11:09:11,0xdb53eaaf3ec3381c890772fef45eb4955cae244556dfaacb4e86412163d861fa,4,0x510100d5143e011db24e2aa38abe85d73d5b2177,-102900,-102840,1583556061263983993159680,0,27736468296546749913
21479095,2024-12-25 11:09:11,0xdb53eaaf3ec3381c890772fef45eb4955cae244556dfaacb4e86412163d861fa,10,0x33676385160f9d8f03a0db2821029882f7c79e93,-297540,-297480,15283775731386023936,72746688217667013014766,7139770145
21479100,2024-12-25 11:10:11,0xe9605425459d2772528482b4acefbf19db3e6c5f98f49a4e44687423d5fcbdb0,2,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,78400,601421065378891151966208,88922673620304670840,77410770234715778004927
21479100,2024-12-25 11:10:11,0x22748ad52bd9a99649fdf4e2ae3d1f2c513d29fa7442e9a9e5631c1c0120496e,140,0xc4ce8e63921b8b6cbdb8fcb6bd64cc701fb926f2,-141600,-136200,401195651521120900321,77256677026858572502090,27177324597326267
21479102,2024-12-25 11:10:35,0xeccf81292167a37c1c606d46122091822a738867cef68dd2560e5491699bc36f,178,0x60b0dad2d7d65b7d6efc0b746687020ccef0a233,-102800,-102000,65137387174531607299,217803524418924038573,7636657806406576
21479109,2024-12-25 11:11:59,0xc328ce0dcf8030e5da911656e118bcda04aa6dad8cda5141ae7eee1706442d60,259,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-72800,-68800,479942039760044523663,1133999999999999999464,1705776834448985997
21479110,2024-12-25 11:12:11,0xb9cb76dd164ffe8888f8dc5b6a6198005956f894258daf0a9b941748407eaf84,43,0x57af956d3e2cca3b86f3d8c6772c03ddca3eaacb,-64920,-64860,1522896200844982552695661,88395739912716095164568,43634258367754911736
21479112,2024-12-25 11:12:35,0x9647ba59a106fd83647d02628c3a143145afcf86947893876deee7564bcaad41,183,0x9da4acd7d87e7396901d92671173296bf9845c53,-67800,-67600,31611125231419720242599986233,0,10710425607790256474081734
21479120,2024-12-25 11:14:11,0x51a20c6fc3e92b7bbc1e0f0bc786837556d7ad2a7be296388593aa2214bceb3d,2,0x25b96761e765b9ac20db18fa57fa91e3b617ec6f,-71000,-70800,491235171714482736988160,63041781981308317113327,88942755915019426513
21479126,2024-12-25 11:15:23,0x60d4b469926cfd5ee26d7f933fe901d81854b0035632c4248e78c7d1ced4b67c,131,0xfcfdfc98062d13a11cec48c44e4613eb26a34293,73200,80200,369778393676644390073,75964700000518470,5792234511578718779713
21479131,2024-12-25 11:16:23,0x3da34b036d44750e54694ffd2752c8f97139f072c3ee1a9fc5574a6c3e44b8f6,189,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,75540,78000,166483687377168950474,242386332518140755,399999999999999998394
21479142,2024-12-25 11:18:35,0x0d975c9b8baa436878342f21c896bea6e6bd4861dfadb6921621fca8b01a1d88,142,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,21766330746857541717552,7260404352828502195,14499999999999999999
21479143,2024-12-25 11:18:47,0xa58666c5723b0cafd549259b95c5665c02d78b742f4a21752072402354fae780,44,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76200,83400,1076067607564228573795,4922774742696509024,5146417150411125190195
21479145,2024-12-25 11:19:11,0x114f0eeebb311f84bfcb119601eff78c4027216ea6dd6a889fdd7754124d0a43,145,0xe936f0073549ad8b1fa53583600d629ba9375161,-62600,-60200,19402678121829475987,20081707190551173585,61722243265117864
21479149,2024-12-25 11:19:59,0x62fcc68c3d5090c2412f1bd4f01dca61c6366b520f3c39f6dd37167fab998a0b,313,0x167a3874664561b1c4f8f99c40cfb268df1a5a21,-319600,-318000,112052261676084606,34343547596909381787474,559731221
21479150,2024-12-25 11:20:11,0x973da615dc021adcb43767ac5a593243e83adf8649eab62101eb712033731992,197,0x11950d141ecb863f01007add7d1a342041227b58,-190560,-188040,326218175479755876116,493025369555782749055065,199409455679631
21479158,2024-12-25 11:21:47,0x6efdf7a691b6b6515bae545c4c1d9a14db5518b2c90fe6dd8e2e89d292c1eaba,11,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-124860,-124800,583700453367282936053760,588478800743307399017055,1175809919954167844
21479160,2024-12-25 11:22:11,0x1dc06b0b70779d580090e5e90547a1b7c0de65be826bf11c133b10ace2214b35,86,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,197670942127896,197638071665839,197703818056852
21479162,2024-12-25 11:22:35,0xe0ed7c1e2d1e837f3249e982a4f03440e11290b19b69258aa99a73ccc96fa3d5,13,0x66bea722346efc72a5a2fc3d35abd7915547fea0,-203400,-199200,15900835463107401663212,35454873420999999584896645,70697034871899029
21479165,2024-12-25 11:23:11,0x962943f471799aececaf1eb3a8a846dc4955ffa229efcbfbf2b34de883d3c325,3,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-133680,-118020,6007068949144366637115,874067613501773238799396,4244144782172507056
21479169,2024-12-25 11:23:59,0x041525032b927276867f7510edbaa53f0cd07638e9fc7d1e4143230483350839,5,0x8b6ed5fa776f10787f1171bdeea4f3c40974df6e,82600,83000,1071572526213103616,169807892332328,669426240250890130
21479173,2024-12-25 11:24:47,0x0c6942ee5741f62b9a1576b3a23111b07228745b3db5b5001b4092179e9b0fdf,270,0xe092769bc1fa5262d4f48353f90890dcc339bf80,-32000,-24600,39099910198744361776,16344580982031938642,2290047021451381803
21479183,2024-12-25 11:26:47,0xe13fdb80feb5101172891705b5f358ccf2d2bb9eb54ac8ee1f45519c27a7fb8f,720,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,75540,78000,78655035196690734194,115602441094273462,186672408758384588980
21479192,2024-12-25 11:28:35,0xe54fc9b6031bfdb56f2f35c9065aba451aca91f46da8442efe0692019e398964,192,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,78400,206833912163294765044693,41250000000000000000,0
21479197,2024-12-25 11:29:35,0x6aa35c0bec098e846e30e2d415a6c3c79cda8a7b92a7829e336b1c648d14b588,108,0xe936f0073549ad8b1fa53583600d629ba9375161,-62600,-60200,6583026801867986063,6813410799920978135,20941396807925550
21479202,2024-12-25 11:30:35,0x0a228e91f021350247d3e706eac0c763628ed0c89d4d2768777275610d24f1cf,17,0x73a38006d23517a1d383c88929b2014f8835b38b,-230319,-230318,871032116481517493,0,434440021
