block_number,timestamp,tx_hash,log_index,pool_contract_address,tick_lower,tick_upper,amount,amount0,amount1
21463216,2024-12-23 05:51:35,0xc352f47ba73aaa49b4865a40266cac2320f2810af0591ac6cce2eaad0ee0fa76,60,0xe16be1798f860bc1eb0feb64cd67ca00ae9b6e58,82980,88560,316339409948783747994,0,6449441154466888540353
21463229,2024-12-23 05:54:11,0x6c324071ff777e2996005cf66372ec43bd687791c00abc07a54c8ec821ac7901,103,0xdd3905b883ce1d037cbbbb588c0b51d20426db68,14200,24200,1987061664293468280,384389786973663583,0
21463230,2024-12-23 05:54:23,0x858d503a23cd67ad7f7a6db1dce43e775032327c41de86c34aa8a9bf2d256466,56,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,263850,263860,28054958131371251530,18422962795,2224109530785382182938
21463236,2024-12-23 05:55:35,0x45251b05c138ee4061eeb4981c9aaaed52d28254632bcb519c1180e056e2265b,397,0xdd3905b883ce1d037cbbbb588c0b51d20426db68,17600,24400,2239497876548974146,267738658285794890,0
21463237,2024-12-23 05:55:47,0x0c2c71b7befb01585fcdb4f3b723d2061c0bd36397d38204e026295a9b174206,166,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,2000542722685,1999965842986698589,2001119
21463243,2024-12-23 05:56:59,0xdfff67dde4d85814cd38d834750e406bfd089babd8b19c7d2e18fe44d93971bb,250,0xdd3905b883ce1d037cbbbb588c0b51d20426db68,9400,29400,2996883640355644883,908984099323261739,825128462896797984
21463257,2024-12-23 05:59:47,0x4daf89647463c77b74317d6176cf87f2cf58a790b4363671d5afb28f61c4ccff,254,0x6bbb0289dfda178555dd1ce4aaa8f1bdbfb1bcde,50,140,0,0,0
21463259,2024-12-23 06:00:11,0xbde09f163a63b106ca34010c6c1c9607eb598eccc9e0381f443bc56343ea464a,34,0x77fab4a22c982b7d1287dfe2056be02a72d3d07d,-276190,-276180,32100793732211529785,2390204782524215,16161541089
21463268,2024-12-23 06:01:59,0xaa2e8ac9f689177872776de049ad630c6ba683c4c1daa8aba98af1c67898c76b,73,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195250,-195240,198448273869144066584,333323643449144022462,4609482592624
21463269,2024-12-23 06:02:11,0xde625c76865d6fb022484ef42f3f746ad50d4af8ff1a3f7ccffa3a9199a286e1,227,0x6b008be16bfd99c44c56a82087feed6f286527f1,-68800,-55200,66140438110,1017499999994,0
21463269,2024-12-23 06:02:11,0xde625c76865d6fb022484ef42f3f746ad50d4af8ff1a3f7ccffa3a9199a286e1,229,0x6b008be16bfd99c44c56a82087feed6f286527f1,-68800,-55200,0,0,0
21463274,2024-12-23 06:03:11,0xac36b0b0cc1a360f54434bc31dacae6ab690b80acf3723f5ebf0f7d50611cf39,35,0x2a9d2ba41aba912316d16742f259412b681898db,-237200,-237000,6062274619763303543926287012,0,430836043934495646652
21463276,2024-12-23 06:03:35,0x8ba568c5e2684e0ba7a8ab752b6be12e7092abaf2a47c07baf486ba26e293247,117,0x35b88354c51613fe8857e02668c68e8c52161ba2,-117360,-112500,0,0,0
21463283,2024-12-23 06:04:59,0x254e558d66a6f36423c79230c1b90a0295c416c86acd1fea26a3a4e7fa968953,42,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,68540,68550,112245940158464,1264042014,529488380428
21463287,2024-12-23 06:05:47,0xbf052f3c518b5c68293d7547f3052d3d2351d59f0fa131b9d0db24364917fc16,338,0x32ac5da245f904d0b3feccdddc952d625598c9fd,-887200,887200,0,0,0
21463291,2024-12-23 06:06:35,0x2a58a3fd5c8133c131ea047b8c318f969cdb3f8905d5bf7a2cdfaee49a4946f3,265,0x931eada8660b7be954eec2ac6d992aec08bcde88,-185400,-175000,464910264692702479695119,1999999999999999999998791945,0
21463292,2024-12-23 06:06:47,0x55e0c0876e820e990a1602a9ab38f174cd37ecbed0515790cb981501c6139ab9,320,0x35b88354c51613fe8857e02668c68e8c52161ba2,-117540,-109920,0,0,0
21463295,2024-12-23 06:07:23,0x680293fd4b55373ce70b68fa40b32fb78f054471b7577b53b6f06e7624add678,9,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195280,195290,545895169980000763904,3169074582320,3787886892765382292034
21463311,2024-12-23 06:10:35,0x794360da401a26e30d03bce7d7a3feefde304021e195bc30dba87e3e6231641d,179,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194930,195930,0,0,0
21463314,2024-12-23 06:11:11,0xa103e5dedd1d97a2f89c00b8ae75b045b6f11c422eff1573539dcf4b9533d0f0,108,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194930,195930,609231212497236,1012951523,216336382857878679
21463315,2024-12-23 06:11:23,0x054ff5e056c04455f700443dd1a1fbfb7f946a70fcada144ba133e0c4995f091,38,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195340,195350,6975079716801740800,105221725024,28807738810777498109
21463316,2024-12-23 06:11:35,0x28c77f502f9913ed6e9841b678880cfb92ee58146bf6698fb8a26fb96e35f651,25,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195340,195350,474263650180858591345,7090887728750,1978094372960322201023
21463318,2024-12-23 06:11:59,0xff71954bd38fafaaac37f7f810aaf0408c0fb2bfd2dc20ba5ebf5084e0aa9352,13,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68580,68640,195311266366967,18501974275,444646219942
21463318,2024-12-23 06:11:59,0x5a0f2960c58d72d347aa345e9e194402bddd0c8b76a7a51e3a075af4adeaac83,31,0x7baece5d47f1bc5e1953fbe0e9931d54dab6d810,-128800,-128600,2786317942417007956440119,8608893553114836291998737,22429830094951971288
21463318,2024-12-23 06:11:59,0x6b90019a24f23327befaa8e8aeba58997175acc2e18047b7ce6c643e2bfa9365,355,0x7a233f0e957a9ff4726c738e9d790b9956f4c894,-91600,-73000,0,0,0
21463319,2024-12-23 06:12:11,0x9d5bebb2c37024737599b6fb9888c2ea2b2d6ff9e6209d7f227bce6134d01832,82,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68580,68640,195412495371618,18526849500,430335758236
21463321,2024-12-23 06:12:35,0x610f21d214e3be47c1f9d5275d04042e2849e2c004a4b22f7bdc3bd0b41a337a,27,0xe0554a476a092703abdb3ef35c80e0d76d32939f,196270,196271,99369228573817642153,262118201994,3274323829191425341
21463324,2024-12-23 06:13:11,0x4d97b332a16d16131cfa3ec339f086016b33ea48b4ff3402baf5528919c9df16,468,0xa4e0faa58465a2d369aa21b3e42d43374c6f9613,1090,1210,0,0,0
21463324,2024-12-23 06:13:11,0x4d97b332a16d16131cfa3ec339f086016b33ea48b4ff3402baf5528919c9df16,474,0xa4e0faa58465a2d369aa21b3e42d43374c6f9613,1130,1140,0,0,0
21463324,2024-12-23 06:13:11,0x4d97b332a16d16131cfa3ec339f086016b33ea48b4ff3402baf5528919c9df16,480,0xa4e0faa58465a2d369aa21b3e42d43374c6f9613,1090,1210,32116526935569173153315,107709805614080328132,82961970533525955323
21463324,2024-12-23 06:13:11,0x4d97b332a16d16131cfa3ec339f086016b33ea48b4ff3402baf5528919c9df16,484,0xa4e0faa58465a2d369aa21b3e42d43374c6f9613,1130,1140,83239979235552009364550,4459492980731600336,39050228721182880636
21463324,2024-12-23 06:13:11,0xa7c3030421f068afaf0ad086df9c2a636e1cf143979a70f78cd9e98c5ef1429e,514,0x25215d9ba4403b3da77ce50606b54577a71b7895,22400,25200,0,0,0
21463327,2024-12-23 06:13:47,0xdfd05ed7427185aff6ae206d983db2d43a8b439c8a432cb961af6b843fa1b57e,28,0xe0554a476a092703abdb3ef35c80e0d76d32939f,196234,196235,3642518448245182184,475742278,3163110738504260600
21463329,2024-12-23 06:14:11,0x0e8b6c65d12d8ce2fdcb4c7ad94f816ccfbd3452d53eac2f0e8235a716c37abe,367,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,195000,195480,0,0,0
21463331,2024-12-23 06:14:35,0x420dd7e9c2180c99f6ffeaea33c9af56359fc43294dcb5ed07e43f1554b39e24,164,0x7baece5d47f1bc5e1953fbe0e9931d54dab6d810,-130200,-92200,0,0,0
21463335,2024-12-23 06:15:23,0xcc109557b8bf76bde35f327943827e017685ff071d21d20377e0507c2be65062,237,0x931eada8660b7be954eec2ac6d992aec08bcde88,-887200,887200,0,0,0
21463341,2024-12-23 06:16:35,0x000043d6fa91e50e038a2e0390d60bbfb72d80ef9529ce092e3a5751b1cb47ee,31,0x465e56cd21ad47d4d4790f17de5e0458f20c3719,-115740,-115680,5862876393601941599852,5722037768557328037239,17964237555769
21463346,2024-12-23 06:17:35,0xe11b0147d726e261dc7c977485df717cd8ec299e0aa2229ac7318fbee938a861,177,0x6981449ddaa030f83bc5ac9fde1c19544521906e,-167200,138200,4140531485788448453996,16989731856645263098294457,39606832528992015
21463353,2024-12-23 06:18:59,0xb2cfae89b4510b7d00c1040e9e597c5d1884ab67ec117f4e9a68e0e7c91e94a3,231,0x0df7d88e55a3840a72e2b8bf77b27b119fbb200a,-887200,887200,0,0,0
21463364,2024-12-23 06:21:11,0x2439cfeaadef7c447d7bfa3b04cfda0f99f2c819cf3367feb6d27bebd47213ae,279,0x4a2987c255ad7f9409c54a4fce7823441e14f08b,-181680,-170400,0,0,0
21463371,2024-12-23 06:22:35,0xa4630eff1fb07b463b7ee3060ca2e0759b02755738891f50a1e818375bc0bb20,31,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,-81120,-81060,111761650500069823179132440,4935675531072348691004,5814633024478491619041
21463375,2024-12-23 06:23:23,0x5a170e1195d817b6e68400b0c318d1863f631f1cb12019ea05de650c35f99a5f,105,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,76320,76380,4202847163106038594341652,205678301220379890725,147637540830690428396372
21463375,2024-12-23 06:23:23,0xc814c73d41d09f059325d40dbdf2e77ce1aa330494b6aec6810be273740d9afb,297,0x4049d923034964d2479719142ffc5926514b2c53,600,1000,5214351003540336335399800,41094124214413553448629,63496593770099188011537
21463382,2024-12-23 06:24:47,0x536e7357220e6530a95da31fad9f5c810224e666f84718674722a984adc37902,174,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,0,0,0
21463382,2024-12-23 06:24:47,0x536e7357220e6530a95da31fad9f5c810224e666f84718674722a984adc37902,184,0x72e0de1cc2c952326738dac05bacb9e9c25422e3,-887200,887200,0,0,0
21463382,2024-12-23 06:24:47,0x536e7357220e6530a95da31fad9f5c810224e666f84718674722a984adc37902,190,0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2,-887200,887200,0,0,0
21463382,2024-12-23 06:24:47,0x536e7357220e6530a95da31fad9f5c810224e666f84718674722a984adc37902,200,0x14d725edb1299ff560d96f42462f0234b65b00af,-887200,887200,0,0,0
21463382,2024-12-23 06:24:47,0x536e7357220e6530a95da31fad9f5c810224e666f84718674722a984adc37902,210,0xb01c4614bec9d460c65a4a2a1e4dd9b1365776d4,-887200,887200,0,0,0
21463382,2024-12-23 06:24:47,0x536e7357220e6530a95da31fad9f5c810224e666f84718674722a984adc37902,220,0xf89980f60e55633d05e72881ceb866dbb7f50580,-887200,887200,0,0,0
21463393,2024-12-23 06:27:11,0xb016ae55d67626b85a8c336672290d30487002efa1f383f3a342f2dca710a12e,74,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195290,195300,897743442247107731286,6828102420081,5742074567560631440377
21463394,2024-12-23 06:27:23,0xabf296f89074f2f17197152b96509f5e8e155b3d0345dd3913416fb116cb402e,97,0xe8e2088e1ecde073410f981f50566e93aabd73f8,-124200,-120200,7603695122193175402335,685745717191587701790700,0
21463395,2024-12-23 06:27:35,0xa19051d8e8fdce1287226cbf530c4ca3b5fe7fbc0154bd44c706a157cb840ca2,34,0x3494bce3af42f4b396df03fec687ec2e4bb66a57,83600,83800,4948722023518961664,753427761251721,0
21463398,2024-12-23 06:28:11,0xe49f084ba5ab62bddc323b4364e73975e129f202aff1277e1a1175c63698eff3,372,0xf1dd3569b7c82e93340d502e0f34a78fcb8e1597,-115000,-110000,13630794009840521,947008870271595202,0
21463402,2024-12-23 06:28:59,0x22ff7bdb20dcd4756d3a582f4d50c6b7148a163f1b5e64429b640bca6ed2c611,220,0x14d725edb1299ff560d96f42462f0234b65b00af,3000,6600,0,0,0
21463407,2024-12-23 06:29:59,0x335a9edd0f762bd345674237adbe4f4012864998cf2815b43e66bd6bb8ea5a42,244,0x14d725edb1299ff560d96f42462f0234b65b00af,3000,6600,0,0,0
21463409,2024-12-23 06:30:23,0x3e952734c7f8be2953e2e561fb786a9b0a0910fff4cd5a0f76636ab6514d8670,251,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,220800,227200,0,0,0
21463413,2024-12-23 06:31:11,0xf8c2adbf8c1472f9578224830a4e4e502917af200c2688f737a459060dfa3fae,69,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,68560,68570,443594893020389,11810212,6823651155135
21463414,2024-12-23 06:31:23,0x05ac329429b8f1dbc7ee599da5b36cf405913f6225db742ce4ef9e251149f27a,569,0x14d725edb1299ff560d96f42462f0234b65b00af,3000,7400,0,0,0
21463417,2024-12-23 06:31:59,0x8c6e37383163712344c6aaf4cce01d9aea69ccd736feeb3cc611ec2885a36ebf,201,0xe6864f409a8fb9ca437beea717abcfaae253b7df,-887200,887200,0,0,0
21463417,2024-12-23 06:31:59,0xdbfea2bf855b76353d38a77902cbc1d3d72e10086ade9b677a7650dcfc875ac8,348,0xc4ce8e63921b8b6cbdb8fcb6bd64cc701fb926f2,-141000,-134800,0,0,0
21463423,2024-12-23 06:33:11,0xed8c8d400afbef9da96f222034b26c58a949caf2b9458bd0f0c4a97491d9dc44,294,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76200,82400,0,0,0
21463426,2024-12-23 06:33:47,0x00169ea3f53b83650b43c172c5d2e1f57bb7f17bab6f99d50a14e08ab5118dae,269,0x14d725edb1299ff560d96f42462f0234b65b00af,3000,7400,0,0,0
21463430,2024-12-23 06:34:35,0xb77c05511cfbcaa0a22bc084eba956a8b092b1a10b9dfedca4067b8e4a99c9ac,200,0x02e9b41cfed25f5c14c3823e912ee0c8bf68be3e,-105780,-91680,0,0,0
21463431,2024-12-23 06:34:47,0xdf743ed4185b04fb9d07ed3b7b36e5c5cc7a87ab50cf635235bf39d518767e3a,352,0x360b9726186c0f62cc719450685ce70280774dc8,-45600,-45400,21590795828073751871,2099999999999999999,0
21463432,2024-12-23 06:34:59,0xcf6ee1c0a1b8d20badad964331b9da692afd9c5591cfcefafffb7275a9a9ccad,195,0x02e9b41cfed25f5c14c3823e912ee0c8bf68be3e,-106800,-92100,0,0,0
21463453,2024-12-23 06:39:11,0xbaf9b83a443430db330b2d5a194b05001dddbc06aeed429ca039b7b9587c604f,183,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195400,-195390,10280425918897769113,85064056145253321685,15762076101
21463456,2024-12-23 06:39:47,0x2b5dcb9ec2243e568d07645137dbc982fa0d2505083ad07e45395bfc9adc7553,217,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-125640,-125580,756786804514414192603117,45577449880201175324242,4091929745535337940
21463463,2024-12-23 06:41:11,0xd8a3079b1ea27e346475327088af86794141163af17dc444d622015bc67fd3aa,27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195410,195420,740341046334950684385,2788734781899,5624695792775652196276
21463468,2024-12-23 06:42:11,0x034eac90c24317c8aab378610f178196aabb3968c734a39eab1284e60e41dff8,22,0x11950d141ecb863f01007add7d1a342041227b58,-190500,-190440,16869382540634431738540482906,28558442107450701045395907275,3548461859708681475383
21463470,2024-12-23 06:42:35,0x2b674a6daaed9d5ef57d68f94c85e576f4cff0ef4c1082ef68e6d9d59ff8a0c3,23,0xd3e9895230e8fb1460852f6cda3c4b926fbc29d8,-87400,-87200,19226579530907276569214976,0,2445014782808260971867
21463480,2024-12-23 06:44:35,0x8ba44257cddf17020988d67c8ed34f7167285415b57f853bb43165d879669871,95,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,69200,83000,0,0,0
21463484,2024-12-23 06:45:23,0xd77ff229ef9d5b913992423635ec716034c642dd97ee10b057a16353f0b9ff37,32,0x69fb9f0e05bbdcd9f2c74be70e40d0da537f2089,-99400,-99200,564731552664101817679872,24155877045849254029728,38226419365608203556
21463489,2024-12-23 06:46:23,0x9a8969857150568c71d6606526e16c3da7530b0898a6a8ff176a440f5f654979,228,0xba2a013b29631d3277bbbce80c970d06c1bda0c3,-83800,-81400,1954017870707861224854,6145051287405848473868,2072542514914192722
21463490,2024-12-23 06:46:35,0x37839aa250cf4a0476d193cb4af29914c346ca93e736e56e0e73320060df48c2,45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195380,195390,256264862786834493523,7312029289917,5560529153739763129
21463494,2024-12-23 06:47:23,0xbff66ed9d9c0d575c51626ca10913a00f9fee409cce2b47a8051c0f2ea951092,6,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195360,-195350,33469540768803717120,222568346545865815772,228037066798
21463502,2024-12-23 06:48:59,0x0b7e4401eb530846b7a02496124c4f53f78eb2bd27042b8194bc93ddcfd23574,302,0x43e7ade137b86798654d8e78c36d5a556a647224,120200,152000,0,0,0
21463506,2024-12-23 06:49:47,0x156f352d69a751ced2f9c232efab61069330f3549257cc7646dae02ec927a2f8,48,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,-145020,-144960,27694242694212616192,103366903636950488404,6810252233060
21463509,2024-12-23 06:50:23,0x5935f97a783ce753d5952c95304ae1a2ba42a1bfdfaa3eaf9a952e1ca5d6148b,13,0x31c0ba10e4e12be6cdceb612e5e829d977532bfc,-107800,-107600,53316408223460603251916800,3675403976105816043952,2444940261391649831688
21463515,2024-12-23 06:51:35,0xd95056afcb7ee73058ff7f54ed68f98e4d047a2c5b4527e693510da97993cf1c,6,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,68520,68580,249088212481130,16064687634,7760954893873
21463518,2024-12-23 06:52:11,0x5cb4595b1b7883bf29e1ebc92bec5a53a646bd304409c773882972f360c35b6e,175,0xc4ce8e63921b8b6cbdb8fcb6bd64cc701fb926f2,-141600,-136200,0,0,0
21463525,2024-12-23 06:53:35,0xad442cd2d3819ba6bd5dce62e9b5a220537bf65ee4b84c43606c59ec90f603ed,38,0xba2a013b29631d3277bbbce80c970d06c1bda0c3,-82600,-82400,20542876684799761711104,11282877433154474714040,368724560559634535
21463533,2024-12-23 06:55:11,0xbbda8c922f9857a59aa7e09a12c5068802d1cab30879fa24ef3cce1c200828e9,379,0x9445bd19767f73dcae6f2de90e6cd31192f62589,268000,277800,0,0,0
21463534,2024-12-23 06:55:23,0x2279c2fc1c947cfcd57ed22798a1f9a7486ef61895491561dcec11b05d78b535,84,0xd8c7b685cae56609e93a7af77a06cc98db960c9e,-113000,-89800,0,0,0
21463536,2024-12-23 06:55:47,0xc3c1ac7b1ba88cde28b464e4644a3781d9aab3e7cd29cdaa0ab019095b08e7c6,305,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-56220,-53160,872735530653151815753,0,8678745707684234754
21463539,2024-12-23 06:56:23,0xbfa7d1b93b3d97b45226e35c11de9bd5243df2535b6a1983525baf94c6b62328,10,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195370,-195360,14917959086019444736,52504569840920986074,254893435016
21463549,2024-12-23 06:58:23,0x652976a65515bdccb9fc4f809968d94969df95080bbf4b9f997ec548c33c4a32,328,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,0,0,0
21463549,2024-12-23 06:58:23,0x652976a65515bdccb9fc4f809968d94969df95080bbf4b9f997ec548c33c4a32,336,0x72e0de1cc2c952326738dac05bacb9e9c25422e3,-887200,887200,0,0,0
21463549,2024-12-23 06:58:23,0x652976a65515bdccb9fc4f809968d94969df95080bbf4b9f997ec548c33c4a32,346,0xb01c4614bec9d460c65a4a2a1e4dd9b1365776d4,-887200,887200,0,0,0
21463554,2024-12-23 06:59:23,0x97d993b2ec4ff3ead75d1113e1d01c876f8f2236c55fc4ba392cded949f36414,216,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,263890,263900,25760593855241244551,4465855665,5629497635422469588788
21463569,2024-12-23 07:02:23,0xb607f62cba6c19c6c53e204b0d5c6f395cff59e88754cbaa9f6abc5372e5f7c6,358,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-198060,-191100,0,0,0
21463574,2024-12-23 07:03:23,0x48dbabadaaf84970f4ef55a32f1227d3a721a558bbc68e3379160dfeb562aac2,231,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-195180,-193440,1293687715535005,1864837612066018514,0
21463574,2024-12-23 07:03:23,0x5b77cb9f8d99175f4dc10a355e638b46005ea820f0fd745435d26e94396b6a64,257,0x34a14b6f05bd4365f2d159fa0ed46201f2eb4665,-271600,-241000,0,0,0
21463575,2024-12-23 07:03:35,0x581d602fdcbdbc55f141f08397cedcf3f5ae233f2101e668f5e8305f7b038cd5,9,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195370,195380,846669270360907362768,7790071987596,5016998719719941268641
21463576,2024-12-23 07:03:47,0xe5558777094bdb6287f29862d9a7456158c0b631fecd24f3d2311f05dd2dcf45,35,0xba2a013b29631d3277bbbce80c970d06c1bda0c3,-83600,-81200,1950968171737828841435,8063847883600356282171,1565542714367279363
21463578,2024-12-23 07:04:11,0x51138155a83225d0e7ef612853258392d511f2cb424eec4559f5bb73f32170a9,191,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-887272,887272,0,0,0
21463580,2024-12-23 07:04:35,0xa0ca366ed646ab7d54f51cc13df2155469de3625b9a10646d62c342fa5808a72,27,0x840deeef2f115cf50da625f7368c24af6fe74410,720,730,47063947995628733798387,22491002992589044539,217209283978930584
21463580,2024-12-23 07:04:35,0x46136c5449f3f2c381532ecaa5858894649c64e053ec99e5db0f31ea4b124a01,606,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-887272,887272,70310612854,70278055683,70343185107
21463592,2024-12-23 07:06:59,0x011b2c120a012bc8aa318f516062f95a9e795f82d5e15aa048a6fd0529df582d,225,0x4049d923034964d2479719142ffc5926514b2c53,200,1200,166815561366556831598829,2884947068262685291190,5444232668657641443067
21463606,2024-12-23 07:09:47,0x8b8d5e3166ccff4030eaf30a953bbccec89094b963c899b8df211f89f60da279,1495,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,71000,82000,0,0,0
21463615,2024-12-23 07:11:35,0xe651d91b099a661aa93d99c6cce75aebebc9966caf3937fb730899b719259340,13,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-23280,-23220,345554794726518083813376,309403670482068213286,293830807043116761191
21463616,2024-12-23 07:11:47,0x1c6e676455dc04cc804de1d116789125f6165227fde4135a3d02ef07605d076d,6,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-49860,-49800,1373482913379903239880704,35569817806623992944931,97093810164207530915
21463617,2024-12-23 07:11:59,0x631adf84d04f09629790883308ec0d581985a1072d09f8b1fc260c6da4d3f0a6,19,0xc4ce8e63921b8b6cbdb8fcb6bd64cc701fb926f2,-140600,-140400,9613193172248830442209280,1490508392140748898395467,84331257944696587953
21463620,2024-12-23 07:12:35,0x45c90c1c3c0ada557335497c78984e5f0a3b300674b386ca90d708db4797a59b,9,0x0c2b6bf7322a3cceb47c7ba74f2c75a19f530f11,53200,53400,3513281055684222028611584,2445434647311696525345,0
21463626,2024-12-23 07:13:47,0xdfa134456d3d6b5ef527e14eb05746dcf2b367e054a7b80cc52480b2cfed7cd4,156,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,-61020,-52800,0,0,0
21463626,2024-12-23 07:13:47,0x155ee99078d31b1908dfb65ebf6f2f380a57fb95ba4284457b01cfeaf73f9f0d,254,0x66bea722346efc72a5a2fc3d35abd7915547fea0,-204200,-196800,0,0,0
21463629,2024-12-23 07:14:23,0x14d16d8b9de5f3c3b10432ad065ae914e052518eafb0712011849049cbab5a68,161,0x09d89ab72da49c4176d3dde16a96c8c630f96d5e,-62150,-34014,44420036238329892082,749999999999999999997,0
21463629,2024-12-23 07:14:23,0x1013b5961956e4eec63073ef61fd5fed348ce5b2d66957fb193b6b79bf6c9486,311,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,260400,263280,38759067831247,0,2707623762155734744
21463631,2024-12-23 07:14:47,0x46fd13b635e6874f795bca54f3e9a0a2a1c9d62e61f1380fece810b1d16543c0,80,0x25215d9ba4403b3da77ce50606b54577a71b7895,21600,27600,0,0,0
21463633,2024-12-23 07:15:11,0x45b7dc0a560fa59ea7a62b30e600604e1e477dbdab013536c8a5a79764c46cfe,153,0xa136c702c3ad7252ee32ef48007b7c6d68cd88e3,-61800,-51800,289163180198998753968,2499999999999999999995,0
21463635,2024-12-23 07:15:35,0xd1fbbfe7d55ec04ab38a5a8af9010d940139605ddd3ab512f9267f613559a66e,100,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,261180,264930,1682165604681,157523,114816054358295642
21463637,2024-12-23 07:15:59,0x3bdd6b5b954c9a3a2806b09006f14cb6b97cfdb7e57ba4cd6913a2a988bb8734,81,0xa136c702c3ad7252ee32ef48007b7c6d68cd88e3,-63200,345400,212162222436090321265,4999999999999999999988,0
21463640,2024-12-23 07:16:35,0x91acb735e0bf4551099583b4e91112277ff3bc8cf0ac5c448d763ffdfe847828,45,0xc923b3d24d9c831c3064a8aecc03b390db6b5eab,-104000,-103800,44100154179860082041290752,6656665773239598323962,2445324210251964926729
21463643,2024-12-23 07:17:11,0x31d708018ba3632496c432763732e7ce07a36c3c16c5ec02595e41840038cd3a,275,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-887200,887200,0,0,0
21463645,2024-12-23 07:17:35,0x6485d5569a68ad76f19fa5455bf2259c6abf280e7fdbc8d5ed0de5f3721cd817,26,0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,68100,68160,17403401059011139731456,798931359765432714,846656743249221241980
21463650,2024-12-23 07:18:35,0x1fa977161bebae43afd743c6d01a93c618963ee496119ea2242aae56c3bb8eb2,633,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,193860,195000,1033228673836292,0,981501792937436002
21463653,2024-12-23 07:19:11,0xe2518bf7b383a6ee62f5b9055e035434cf51ec0d9265623ff3194ffb484d0145,58,0xec2061372a02d5e416f5d8905eea64cab2c10970,82000,82200,14731405829943016292352,427233304996262140,7347777450236990257801
21463653,2024-12-23 07:19:11,0xe2518bf7b383a6ee62f5b9055e035434cf51ec0d9265623ff3194ffb484d0145,62,0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,187380,187440,241937419044126720,61483395718,52455861958152096
21463662,2024-12-23 07:20:59,0xf42276420aa1fd2ef79f47fc1afc6dd48c4c1e93891fd469181038fbcf6919d1,187,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,79200,80800,0,0,0
21463674,2024-12-23 07:23:23,0x78d2e3a328d946229001caf1c82a12680ef0f1bfbe47df30f9fa86010a44f004,32,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195360,-195350,668617534892784848457,4293363019853560801650,5057185176142
21463691,2024-12-23 07:26:47,0x18b6b9bbbe9b8ace93822207cc94317296a92dd136cb9d020db3e54904ac743a,191,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,0,0,0
21463691,2024-12-23 07:26:47,0x18b6b9bbbe9b8ace93822207cc94317296a92dd136cb9d020db3e54904ac743a,201,0x72e0de1cc2c952326738dac05bacb9e9c25422e3,-887200,887200,0,0,0
